Filename,Object_name,RA,Dec,GAIA_ID,GAIA_Gmag,Type,Subtype,Method,Chi2,z,z_std,AB,AB_std,compoM_AB,compoM_AB_std,best_compoM_extinct_params,best_compoM_Chi2,LOF_val,SDSS-u,err_SDSS-u,SDSS-g,err_SDSS-g,SDSS-r,err_SDSS-r,SDSS-i,err_SDSS-i,SDSS-z,err_SDSS-z,SDSS_phot_method,UKIDSS_Y,err_UKIDSS_Y,UKIDSS_J,err_UKIDSS_J,UKIDSS_H,err_UKIDSS_H,UKIDSS_K,err_UKIDSS_K,UKIDSS_phot_method,WISE_W1,err_WISE_W1,WISE_W2,err_WISE_W2,WISE_W3,err_WISE_W3,WISE_W4,err_WISE_W4,WISE_phot_method
spec-6492-56362-0046.fits,SDSS J133317.59+304912.8,203.3233013862678,30.820264921555907,1.4683165868333517e+18,17.66644287109375,QSO,QSO,xPCA,6164.085707818196,1.6374850098702454,0.0002384976454406248,,,0.22070704790790074,0.0011668545958388593,SMC,10501.456296404342,-1.02460756101919,18.417,0.016,18.085,0.006,17.853,0.006,17.593,0.007,17.6,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.78,0.016,16.267,0.018,15.841,0.02,Surveyphotometry.dat crossmatch,14.588,0.03,13.223,0.028,10.139,0.052,8.285,0.229,Surveyphotometry.dat crossmatch
spec-2006-53476-0521.fits,SDSS J130213.41+345133.6,195.55589108031683,34.85934856164951,1.5160549808264983e+18,18.356422424316406,QSO,QSO-MIDZ,xPCA,3490.163763902427,1.4258561521083528,0.0003668573112265001,,,1.306515469813932e-10,5.75383961065899e-05,LMC,4886.353615391084,-1.2005467050138392,18.841,0.02,18.607,0.008,18.446,0.008,18.346,0.009,18.413,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.64,0.033,16.961,0.037,16.685,0.056,Surveyphotometry.dat crossmatch,15.103,0.034,13.518,0.032,10.369,0.071,8.083,0.185,Surveyphotometry.dat crossmatch
spec-6489-56329-0822.fits,SDSS J132507.01+300835.1,201.27925151388067,30.143102002049584,1.4622184204680978e+18,18.991636276245117,QSO,QSO-MIDZ,xPCA,4506.748181429301,0.4815966931016349,0.00016665906212249206,,,0.13889228067926793,0.003220185798864905,SMC,6759.294652600558,-1.2845200617622359,20.131,0.054,19.664,0.015,19.458,0.017,19.146,0.02,18.91,0.05,Surveyphotometry.dat crossmatch,99.999,99.999,17.812,0.031,17.002,0.027,16.167,0.029,Surveyphotometry.dat crossmatch,14.845,0.03,13.952,0.035,11.159,0.128,8.698,0.323,Surveyphotometry.dat crossmatch
spec-2240-53823-0246.fits,SDSS J125302.24+262722.5,193.25935404355684,26.456244457291103,3.9585206549110554e+18,18.95819664001465,QSO,QSO-MIDZ,xPCA,4356.277191129298,1.2616935291484082,0.0006534800700114644,,,3.18556121693854e-11,0.00013014980572901842,LMC,4893.260240468028,-1.184003542439677,19.733,0.033,19.523,0.012,19.124,0.012,19.031,0.014,19.165,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,17.989,0.037,17.299,0.034,16.633,0.042,Surveyphotometry.dat crossmatch,15.061,0.034,13.855,0.039,11.051,0.131,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2011-53499-0047.fits,SDSS J130222.87+284411.3,195.59529374367864,28.736482161507887,1.461232746949484e+18,18.985605239868164,QSO,QSO,xPCA,6898.981322790754,2.549092321656603,0.0003144041973646819,,,0.10971397914119653,0.008133339792669503,MW,8105.380783670696,-1.1689245644319284,19.73,0.036,19.012,0.01,18.939,0.011,18.96,0.015,18.719,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.763,0.03,17.247,0.045,16.497,0.034,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch
spec-6488-56364-0038.fits,SDSS J130849.50+325201.2,197.20627507694863,32.86704022485778,1.4668640976132882e+18,18.674394607543945,QSO,QSO,xPCA,6201.022831825585,2.238563711048462,0.00027002607089972503,,,4.664701784562464e-12,0.00015140442569651697,MW,14664.018723954505,-1.0722878304104593,20.226,0.052,19.669,0.014,19.529,0.016,19.453,0.024,19.169,0.06,Surveyphotometry.dat crossmatch,99.999,99.999,18.068,0.05,17.73,0.066,17.05,0.062,Surveyphotometry.dat crossmatch,16.193,0.059,14.745,0.055,11.48,0.194,99.999,99.999,Surveyphotometry.dat crossmatch
spec-1978-53473-0623.fits,SDSS J133826.55+283637.7,204.61066261769963,28.61048173623087,1.454979240206232e+18,18.868043899536133,QSO,QSO,xPCA,4959.877011484299,1.5317852526782358,0.00038150883987974,,,3.075903247384826e-13,0.0001279307463476782,SMC,6682.095353238137,-1.8899231877204428,19.412,0.032,19.178,0.011,19.179,0.013,19.019,0.015,19.066,0.05,Surveyphotometry.dat crossmatch,99.999,99.999,18.314,0.075,17.691,0.056,17.216,0.074,Surveyphotometry.dat crossmatch,15.746,0.045,14.286,0.045,11.365,0.14,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2118-53820-0353.fits,SDSS J135122.99+275327.6,207.84582454500853,27.891018222358728,1.4519315614768228e+18,18.217233657836914,QSO,QSO-MIDZ,xPCA,4440.480410840041,1.2294102832682419,0.0002784032884411346,,,1.9879148511776218e-10,2.2176102428552266e-05,LMC,9579.20320325815,-1.0228046850554313,18.346,0.015,18.261,0.007,18.141,0.007,18.188,0.009,18.275,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.566,0.033,17.029,0.04,16.424,0.041,Surveyphotometry.dat crossmatch,14.907,0.03,13.437,0.028,10.491,0.065,8.063,0.168,Surveyphotometry.dat crossmatch
spec-5999-56089-0456.fits,SDSS J132909.87+244754.9,202.29116158146368,24.79860222678788,1.446423699712209e+18,17.41449546813965,QSO,QSO-MIDZ,xPCA,3613.687477895136,1.2386695907144172,0.00026760321306772416,,,0.2923988969727747,0.0015801397309684329,SMC,4702.903760066159,-1.0736974387259592,17.951,0.011,17.912,0.006,17.67,0.006,17.623,0.007,17.684,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.983,0.017,16.231,0.023,15.769,0.023,Surveyphotometry.dat crossmatch,14.432,0.03,13.116,0.028,10.297,0.056,8.108,0.196,Surveyphotometry.dat crossmatch
spec-6000-56102-0748.fits,SDSS J132906.86+282023.9,202.27859156758444,28.33997050440805,1.4497269762397258e+18,18.74520492553711,QSO,QSO,xPCA,23904.18810837203,2.8136189477259315,0.00026422203031865123,,,0.11556898474109877,0.002003912842225175,LMC,40747.42624603189,-1.8283856132644078,20.551,0.056,19.46,0.012,19.326,0.014,19.277,0.02,19.255,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,18.129,0.044,17.671,0.053,17.356,0.078,Surveyphotometry.dat crossmatch,16.34,0.065,15.413,0.091,11.576,0.184,9.048,0.482,Surveyphotometry.dat crossmatch
spec-2648-54485-0403.fits,SDSS J124310.72+234125.9,190.7946816437419,23.6905026312583,3.956249373125684e+18,17.595678329467773,QSO,QSO,xPCA,10138.17007535099,1.7835571738571454,0.00029530079762535614,,,0.3532043756548004,0.0012802881304549707,SMC,14522.992663447936,-1.0972397197353312,18.333,0.015,18.065,0.006,17.755,0.006,17.343,0.006,17.195,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.223,0.009,15.794,0.013,15.175,0.014,Surveyphotometry.dat crossmatch,14.107,0.026,12.852,0.025,9.745,0.045,7.655,0.154,Surveyphotometry.dat crossmatch
spec-5989-56312-0382.fits,SDSS J125208.05+232218.8,193.03356961155103,23.371884097261564,3.956790745163217e+18,17.973876953125,QSO,QSO,xPCA,33638.14760826557,2.309475391641045,0.00017217925694304457,,,0.06358830804379088,0.0008166988289669136,SMC,41284.65712071469,-1.0768301794763875,18.686,0.018,18.13,0.006,18.094,0.007,18.075,0.008,17.858,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.805,0.016,16.261,0.021,15.556,0.018,Surveyphotometry.dat crossmatch,15.015,0.032,14.033,0.039,10.508,0.079,8.22,0.217,Surveyphotometry.dat crossmatch
spec-2114-53848-0335.fits,SDSS J134756.55+283520.9,206.985652531011,28.589150712249975,1.4522197709627177e+18,18.806764602661133,QSO,QSO,xPCA,9789.855771531715,2.448082210016442,0.0007796296076672029,,,0.19385461507196883,0.0033028543452986725,LMC,23450.744976238293,-1.4043776538686517,19.349,0.029,18.771,0.008,18.637,0.009,18.654,0.011,18.533,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.936,0.052,17.5,0.051,16.835,0.056,Surveyphotometry.dat crossmatch,16.175,0.053,14.883,0.06,11.572,0.189,8.609,0.317,Surveyphotometry.dat crossmatch
spec-2114-53848-0611.fits,SDSS J135226.34+282134.9,208.10980165245545,28.35972913462073,1.451980352305408e+18,17.916135787963867,QSO,QSO-MIDZ,xPCA,3900.4023244208947,1.0389846951025268,0.0002687536349487579,,,0.09450795278456987,0.0030394009412063674,SMC,4942.75035876184,-1.0866526803188568,18.739,0.02,18.449,0.007,18.159,0.007,18.154,0.009,18.147,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,16.767,0.019,99.999,99.999,15.911,0.032,Surveyphotometry.dat crossmatch,14.928,0.031,13.848,0.032,11.112,0.096,8.395,0.236,Surveyphotometry.dat crossmatch
spec-2011-53499-0263.fits,spec-2011-53499-0263,194.23574353537268,28.62336996483897,1.463900746273791e+18,18.654001235961914,GALAXY,GALAXY-PASS,xPCA,5787.581379757996,0.021903766821485204,9.941593887694456e-06,,,2.327666625848849,0.003246223750669408,SMC,623802.8616578238,-1.1914016379886916,17.189,0.013,15.421,0.003,14.646,0.002,14.267,0.002,13.961,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,14.538,0.003,13.904,0.003,13.578,0.004,Surveyphotometry.dat crossmatch,12.284,0.022,12.328,0.025,11.461,0.189,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2110-53467-0606.fits,SDSS J133338.36+315428.3,203.4098535527193,31.90787256974954,1.4688126040166062e+18,18.8895206451416,QSO,QSO-MIDZ,xPCA,3825.337324007016,1.4694871705781727,0.0004591501451678407,,,1.3696284614805355e-09,5.639595672274843e-05,LMC,6094.304350939619,-1.1373873947524238,19.219,0.025,18.727,0.008,18.589,0.009,18.485,0.011,18.563,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.514,0.03,16.945,0.026,16.408,0.032,Surveyphotometry.dat crossmatch,15.071,0.033,13.637,0.033,10.349,0.071,7.825,0.186,Surveyphotometry.dat crossmatch
spec-2011-53499-0515.fits,spec-2011-53499-0515,194.9106048098975,30.631090409372565,1.4647445484333194e+18,18.65510368347168,QSO,QSO-MIDZ,xPCA,6175.054767664666,0.16619184462200187,0.0001184631067928735,,,1.9162516904633058,0.005867028804102503,SMC,21672.28050822328,-1.979001997730714,17.637,0.02,17.294,0.006,16.574,0.005,16.112,0.005,15.849,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,15.837,0.008,15.107,0.007,14.171,0.007,Surveyphotometry.dat crossmatch,12.643,0.024,11.952,0.022,9.783,0.048,7.922,0.169,Surveyphotometry.dat crossmatch
spec-2022-53827-0132.fits,SDSS J124540.83+353055.1,191.42014400319823,35.51532128031676,1.51695661042411e+18,18.926776885986328,QSO,QSO-MIDZ,xPCA,3612.7835857036907,0.9603336733132863,0.00044557382933126333,,,4.0540181969880504e-10,0.00018093358793490569,SMC,4211.8543986163095,-1.5390950352634498,18.998,0.021,18.946,0.009,18.828,0.01,18.96,0.013,18.861,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.662,0.051,99.999,99.999,16.546,0.053,Surveyphotometry.dat crossmatch,14.747,0.031,13.561,0.03,10.615,0.089,7.989,0.19,Surveyphotometry.dat crossmatch
spec-6487-56362-0332.fits,SDSS J130733.06+300857.2,196.8877454827607,30.14922341899016,1.4659237746531558e+18,18.96807861328125,QSO,QSO,xPCA,23072.54280266186,2.570862023296971,0.0002994389478982562,,,0.2661888584591335,0.0025222792661734605,LMC,28037.295593982602,-1.4467393802480444,20.299,0.046,19.396,0.012,19.195,0.012,19.14,0.016,18.987,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,17.867,0.04,17.459,0.048,16.767,0.045,Surveyphotometry.dat crossmatch,16.098,0.053,14.919,0.064,11.266,0.126,99.999,99.999,Surveyphotometry.dat crossmatch
SDSS_J1300_2423_faint_object_combined.dat,SDSS_J1300_2423_faint_object_combined,195.15703464675195,24.388236476886288,3.957292844019987e+18,,FAINT,,xPCA,,,,,,3.1819468384245346,0.498705202696057,MW,326.815426907745,-5.228268740191226,19.978,0.041,19.178,0.01,18.819,0.01,17.85,0.007,17.283,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,17.604,0.027,17.101,0.033,16.38,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2236-53729-0110.fits,SDSS J124042.64+270538.7,190.1776629372428,27.09410199032989,3.962255008715516e+18,18.497650146484375,QSO,QSO-MIDZ,xPCA,3537.3149356325484,0.9991712610931938,0.00030982113316315124,,,6.24967561426229e-10,0.00041229960929839736,SMC,4785.605088608298,-1.2456574962050555,18.758,0.018,18.663,0.008,18.441,0.008,18.543,0.011,18.583,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.237,0.026,17.156,0.043,16.315,0.038,Surveyphotometry.dat crossmatch,14.89,0.033,13.654,0.035,10.957,0.113,8.863,0.472,Surveyphotometry.dat crossmatch
spec-5998-56087-0194.fits,SDSS J133932.10+231600.5,204.8837775585469,23.26679621364856,1.44374016549073e+18,18.865995407104492,QSO,QSO,xPCA,4833.076986403567,1.8898147271453594,0.00022211185077387929,,,0.12906938960753536,0.007123485990179292,MW,8851.180661370285,-1.2599943834610237,19.187,0.025,19.266,0.01,19.345,0.013,18.995,0.013,19.022,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,18.163,0.046,17.777,0.072,16.986,0.06,Surveyphotometry.dat crossmatch,15.874,0.046,14.692,0.052,11.089,0.123,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2011-53499-0567.fits,SDSS J130236.59+292226.7,195.6524973296985,29.37410310286699,1.4642926491538417e+18,18.472299575805664,QSO,QSO-MIDZ,xPCA,4516.929192469228,1.0330776491134661,0.0002996656283015201,,,0.04253566388777429,0.003380779304374488,MW,4687.516445165063,-1.280063018408638,19.008,0.022,18.759,0.008,18.53,0.009,18.516,0.011,18.475,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.548,0.026,17.191,0.043,16.331,0.037,Surveyphotometry.dat crossmatch,15.031,0.047,13.856,0.039,10.992,0.115,8.538,0.351,Surveyphotometry.dat crossmatch
spec-2662-54505-0325.fits,SDSS J125905.61+252710.1,194.77338833803168,25.452813086754688,3.9582455021258906e+18,18.515724182128906,QSO,QSO-MIDZ,xPCA,4373.432638832699,1.4174082505080086,0.00038147636265114523,,,1.4247259242598093e-10,5.1104697032271424e-05,LMC,6717.54334045238,-1.4695557524923575,18.659,0.016,18.67,0.008,18.601,0.009,18.532,0.011,18.607,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.85,0.055,17.137,0.037,16.883,0.054,Surveyphotometry.dat crossmatch,15.384,0.036,13.831,0.035,10.777,0.097,8.356,0.351,Surveyphotometry.dat crossmatch
spec-2033-53476-0093.fits,spec-2033-53476-0093,208.40478064858752,35.68824922557599,1.4831827098916726e+18,18.29732322692871,GALAXY,GALAXY-PASS,xPCA,5436.182445604787,0.03980044748741185,1.2210853458209024e-05,,,1.8428611167600937,0.0023988377264797522,SMC,625096.5921939645,-1.0564364869919067,17.901,0.016,16.088,0.003,15.289,0.003,14.916,0.003,14.602,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,14.389,0.003,13.714,0.003,13.326,0.004,Surveyphotometry.dat crossmatch,12.498,0.023,12.539,0.024,11.654,0.183,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2009-53904-0323.fits,SDSS J130410.20+300033.0,196.0425091628161,30.009179045736403,1.4644564420266724e+18,18.707347869873047,QSO,QSO,xPCA,6989.366946270005,2.427792738903901,0.00020170618771876624,,,2.478612340329686e-11,3.8849646831324946e-05,LMC,10324.983681422276,-1.0890185019101544,19.544,0.031,18.882,0.009,19.009,0.011,18.987,0.016,18.741,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,17.677,0.032,17.163,0.046,16.286,0.037,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2660-54504-0479.fits,SDSS J124043.04+251118.8,190.17933043308255,25.188550396095277,3.959692253269609e+18,18.235761642456055,QSO,QSO,xPCA,8249.213973125092,0.4472714667924409,5.674957254697118e-05,,,0.8137804227541023,0.004656106173035357,LMC,11216.533447687181,-2.3147308075503163,19.002,0.021,18.681,0.008,18.552,0.009,18.28,0.009,18.168,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.052,0.02,16.32,0.015,15.511,0.016,Surveyphotometry.dat crossmatch,13.975,0.026,13.012,0.027,10.159,0.063,7.779,0.158,Surveyphotometry.dat crossmatch
spec-2116-53854-0230.fits,spec-2116-53854-0230,207.7417567906945,29.436918189340467,1.4523688965226184e+18,18.580835342407227,GALAXY,GALAXY-PASS,xPCA,7013.677896292484,0.03504232244217428,1.1801967845178587e-05,,,3.7875596068132156,0.003652355130656426,SMC,716664.7721974296,-1.0424653196660782,17.614,0.013,15.776,0.003,14.958,0.002,14.563,0.002,14.269,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,14.196,0.003,13.545,0.002,13.221,0.003,Surveyphotometry.dat crossmatch,12.227,0.022,12.255,0.022,11.644,0.187,99.999,99.999,Surveyphotometry.dat crossmatch
spec-5972-56334-0050.fits,spec-5972-56334-0050,196.0677484992646,25.502500746037924,1.459454183812292e+18,18.784595489501953,QSO,,Composite model - SMC,28062.743096693186,2.0780531753766716,0.0001469584442739258,0.0771038594424186,0.0009040363898538545,0.0771038594424186,0.0009040363898538545,SMC,28062.743096693186,-1.0072301084945137,18.636,0.019,18.599,0.008,18.539,0.009,18.442,0.01,18.233,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.457,0.046,17.05,0.035,16.542,0.041,Surveyphotometry.dat crossmatch,15.624,0.041,14.527,0.052,11.44,0.225,8.376,0.317,Surveyphotometry.dat crossmatch
spec-2664-54524-0191.fits,SDSS J132131.16+241305.0,200.37985615738765,24.21807024275383,1.446507773696171e+18,18.93860626220703,QSO,QSO,xPCA,4033.347673070937,1.751982484524954,0.0004864290586979054,,,0.13787504794150532,0.0030183806264526686,SMC,4224.928084588732,-1.0659471425240075,18.931,0.022,18.68,0.008,18.563,0.009,18.273,0.009,18.146,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.474,0.024,17.16,0.036,16.431,0.036,Surveyphotometry.dat crossmatch,15.225,0.037,13.889,0.037,10.808,0.115,8.384,0.317,Surveyphotometry.dat crossmatch
spec-6001-56072-0132.fits,SDSS J135114.75+224323.7,207.81150982714092,22.72325011052396,1.251535053234862e+18,18.31275177001953,QSO,QSO-MIDZ,xPCA,5294.443585292902,0.8399668561188041,0.0001264732110928832,,,0.2697160563701519,0.002466157716245032,SMC,6384.933314408032,-1.1233036136590375,19.186,0.024,18.554,0.007,18.241,0.007,18.103,0.008,17.909,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.641,0.015,16.469,0.017,15.765,0.02,Surveyphotometry.dat crossmatch,14.285,0.027,13.025,0.026,10.205,0.052,8.168,0.193,Surveyphotometry.dat crossmatch
spec-5994-56101-0248.fits,SDSS J130923.06+253331.1,197.34608441951997,25.55863455137417,1.4593261894905618e+18,17.687000274658203,QSO,QSO,xPCA,9525.257842840289,2.083258944115573,0.00017746570105336135,,,7.141375357277817e-10,1.3188749889903235e-05,LMC,29449.972982902116,-0.9999832734749596,18.198,0.014,18.04,0.006,17.909,0.007,17.805,0.008,17.61,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.91,0.016,16.464,0.018,15.978,0.022,Surveyphotometry.dat crossmatch,15.035,0.035,13.659,0.036,10.451,0.075,8.278,0.319,Surveyphotometry.dat crossmatch
spec-2101-53858-0057.fits,SDSS J134114.52+355339.6,205.3105074783784,35.89435916691824,1.472120828346108e+18,18.261734008789062,QSO,,Composite model - LMC,14314.663779714663,0.3347707031445048,3.867708221083621e-05,9.497988842361964e-09,0.000490248060886101,9.497988842361964e-09,0.000490248060886101,LMC,14314.663779714663,-1.3412654806324105,18.33,0.015,18.382,0.007,18.202,0.007,18.239,0.009,17.519,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.982,0.02,16.092,0.019,14.9,0.011,Surveyphotometry.dat crossmatch,13.405,0.024,12.343,0.022,9.87,0.048,7.681,0.138,Surveyphotometry.dat crossmatch
spec-2242-54153-0020.fits,SDSS J131104.25+261828.7,197.7677158831923,26.307978344672453,1.4594281004750136e+18,18.44600486755371,QSO,QSO,xPCA,9218.285643026702,1.8140158300970537,0.00036576576228883014,,,0.15038463633249066,0.0022868068409529485,SMC,10487.38071386531,-1.278108462901856,18.803,0.019,18.569,0.008,18.437,0.008,18.119,0.009,18.104,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.244,0.017,16.839,0.021,16.253,0.025,Surveyphotometry.dat crossmatch,15.011,0.032,13.597,0.032,10.129,0.054,7.729,0.154,Surveyphotometry.dat crossmatch
spec-2665-54232-0379.fits,SDSS J133031.53+245140.3,202.6314100422832,24.861200813393783,1.4479172788836762e+18,18.225112915039062,QSO,QSO-MIDZ,xPCA,3934.7722384520207,0.8137189892810983,0.00037471307456045605,,,0.04439000959503698,0.0033336502280610462,MW,4294.6356793952145,-1.0601726062437933,19.238,0.026,18.753,0.008,18.687,0.009,18.771,0.012,18.573,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.18,0.019,16.925,0.04,16.237,0.031,Surveyphotometry.dat crossmatch,14.85,0.032,13.784,0.035,11.112,0.128,8.687,0.346,Surveyphotometry.dat crossmatch
spec-6005-56090-0571.fits,SDSS J135021.29+260111.5,207.58871603861596,26.01986214383356,1.4505011999290307e+18,18.36619758605957,QSO,QSO,xPCA,19613.396689995065,2.0665194702298115,0.00024004658976773782,,,0.26371541502921575,0.0019496886292004467,LMC,23616.953484972684,-1.0121891716887756,18.706,0.019,18.488,0.007,18.402,0.008,18.28,0.009,18.01,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.406,0.022,16.981,0.035,16.312,0.035,Surveyphotometry.dat crossmatch,15.11,0.032,13.731,0.032,10.465,0.06,8.588,0.263,Surveyphotometry.dat crossmatch
spec-2006-53476-0543.fits,SDSS J130423.24+340438.0,196.09685298532443,34.07725588781307,1.4679244734988915e+18,18.587003707885742,QSO,QSO,xPCA,12897.117520956173,2.5538023110092993,0.00019319438166167253,,,6.706401924950773e-09,0.00021231901450449525,MW,16753.891632795025,-1.321717816087212,19.107,0.022,18.601,0.008,18.568,0.009,18.584,0.01,18.375,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.219,0.032,16.574,0.025,15.683,0.02,Surveyphotometry.dat crossmatch,15.14,0.034,14.422,0.046,11.6,0.168,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2029-53819-0370.fits,SDSS J130310.69+323453.3,195.79453433009897,32.581496187915235,1.4672607163694694e+18,17.859018325805664,QSO,QSO,xPCA,10822.94688820919,2.2192799895942943,0.00035868075943718144,,,0.03662594413601926,0.00448268849551892,MW,19864.169674193134,-1.0307297466640764,18.297,0.014,17.842,0.006,17.725,0.006,17.741,0.007,17.557,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.893,0.013,16.459,0.016,15.781,0.017,Surveyphotometry.dat crossmatch,15.067,0.034,13.877,0.036,10.522,0.071,8.355,0.306,Surveyphotometry.dat crossmatch
spec-2114-53848-0589.fits,SDSS J135048.19+281837.8,207.70082630664848,28.3105309509412,1.4521420835941094e+18,18.746442794799805,QSO,QSO,xPCA,8666.613454166503,2.253344098450507,0.00016926302583293926,,,6.608192915395425e-11,8.486593544044277e-05,LMC,12343.051281109985,-1.2557735696256644,19.508,0.031,19.025,0.009,19.025,0.011,18.9,0.013,18.812,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,17.806,0.045,99.999,99.999,16.534,0.051,Surveyphotometry.dat crossmatch,15.908,0.044,14.842,0.052,11.613,0.177,8.901,0.375,Surveyphotometry.dat crossmatch
SDSS_J1355_3138_combined.dat,SDSS_J1355_3138_combined,208.8061673211486,31.63398506861871,1.4571686040798298e+18,,INTERESTING,,Stellar-templates,,,,,,4.520096074506468e-09,0.0015618594374024084,MW,1508.129534339871,-1.8865508784739207,20.862,0.07,18.904,0.009,18.139,0.007,17.868,0.007,17.695,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.674,0.015,16.153,0.022,16.161,0.034,Surveyphotometry.dat crossmatch,15.738,0.041,15.751,0.112,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2245-54208-0496.fits,SDSS J133356.68+261154.8,203.48618596836445,26.19855730374909,1.448117664877982e+18,18.11478614807129,QSO,QSO,xPCA,6271.583676240029,1.2809486048185827,0.00024310793481359231,,,0.023062383292142625,0.00355010173960376,MW,7176.657431540675,-1.2214650250599466,18.453,0.017,18.419,0.007,18.176,0.007,18.146,0.009,18.183,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.252,0.018,16.636,0.018,16.253,0.026,Surveyphotometry.dat crossmatch,14.995,0.034,13.63,0.033,10.635,0.084,8.167,0.241,Surveyphotometry.dat crossmatch
spec-6487-56362-0872.fits,SDSS J131138.08+320147.0,197.9086951604196,32.0297648884258,1.4665635229185306e+18,18.98015022277832,QSO,QSO,xPCA,36452.326420013436,2.8603062219417286,0.0001704598971254689,,,2.705245069297736e-10,1.940759501495331e-05,LMC,43185.233238982604,-2.7431253121488792,20.465,0.064,19.112,0.01,19.052,0.012,19.209,0.018,19.085,0.06,Surveyphotometry.dat crossmatch,99.999,99.999,17.973,0.033,17.62,0.044,17.135,0.056,Surveyphotometry.dat crossmatch,16.288,0.061,15.348,0.086,12.274,0.314,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2112-53534-0185.fits,SDSS J132359.09+323724.4,200.9962053856397,32.6234377158612,1.4694369891818824e+18,17.76675796508789,QSO,QSO,xPCA,4332.628141623642,1.6992748883443811,0.00039179571536930124,,,3.483740005456523e-10,3.928343751029764e-05,MW,9171.717729130194,-0.9991249479414631,18.302,0.016,18.192,0.006,18.19,0.007,17.948,0.008,17.975,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.052,0.025,16.636,0.021,16.201,0.027,Surveyphotometry.dat crossmatch,14.903,0.033,13.431,0.031,10.303,0.083,8.137,0.254,Surveyphotometry.dat crossmatch
spec-2783-54524-0081.fits,SDSS J135426.83+222020.3,208.6117788324069,22.33897293954281,1.2507215177095076e+18,18.754146575927734,QSO,QSO-MIDZ,xPCA,3761.4710277719414,1.28015853967704,0.00040257073308784026,,,0.0022423586592162344,0.0035749350636998176,SMC,4892.829498876778,-1.0659433927994297,19.345,0.028,19.251,0.011,18.768,0.01,18.797,0.012,19.023,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,18.042,0.045,17.168,0.029,16.706,0.041,Surveyphotometry.dat crossmatch,15.357,0.036,14.212,0.04,11.495,0.185,99.999,99.999,Surveyphotometry.dat crossmatch
