angDist,source_id,ra,dec,l,b,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ref_epoch,JName,ra,dec,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,yAperMag3Err,j_1AperMag3Err,hAperMag3Err,kAperMag3Err,sourceID,mode,epoch,mergedClass
0.344850,1516021647583316864,194.00399736495254,35.54144936792328,116.59637877271204,81.53041033393869,0.10177667441555113,0.09898221,0.04293193332723,0.10926918,0.03363811297432825,0.18859707,18.68862,630.2297104300436,1.8341863,18.858997,18.312492,0.546505,2016.0,J125600.98+353229.3,194.004110,+35.541477,18.457,17.817,,16.945,0.060,0.056,,0.076,433791842293,1,2010.3573,-1
0.143494,1516052781803236480,195.47527127604707,34.75866014375339,107.20741712883188,82.04759523442405,0.35203992666862305,0.51832944,0.5626873934217085,0.36919367,-0.29670355760547934,0.55178034,18.941252,499.3970257185916,5.260787,17.666204,16.310059,1.3561459,2016.0,J130154.07+344531.1,195.475315,+34.758643,15.845,15.351,14.688,14.374,0.006,0.005,0.006,0.008,433792050137,1,2010.3571,1
0.122000,1516054980826498304,195.55589108031685,34.85934856164951,106.96752071057747,81.93182708867724,0.008000919114565082,0.12417668,-0.031358171094724295,0.10242022,-0.05242263601681179,0.14319171,18.356422,855.8111293612757,2.3284163,18.669315,18.117718,0.5515976,2016.0,J130213.42+345133.5,195.555924,+34.859328,17.968,17.640,16.961,16.685,0.028,0.033,0.037,0.056,433792050003,1,2010.3571,-2
0.300153,1516054980826498304,195.55589108031685,34.85934856164951,106.96752071057747,81.93182708867724,0.008000919114565082,0.12417668,-0.031358171094724295,0.10242022,-0.05242263601681179,0.14319171,18.356422,855.8111293612757,2.3284163,18.669315,18.117718,0.5515976,2016.0,J130213.42+345133.8,195.555957,+34.859412,,,17.165,16.494,,,0.051,0.050,433792060789,2,2010.3381,-1
0.326251,1516066177804455552,195.84496465941893,34.818559873255566,105.27484341468205,81.89614761335436,0.05518413182091782,0.16040726,-0.012783121663503233,0.114540935,-0.1925449714542548,0.16407704,18.595041,686.9586137139183,2.2377818,18.78983,18.175894,0.6139355,2016.0,J130322.80+344907.0,195.845040,+34.818626,18.126,17.741,17.146,16.781,0.033,0.037,0.046,0.063,433792073382,1,2010.3571,-1
0.234935,1516067930151134976,195.80335254412148,34.897975780864314,105.68553044643224,81.83215652896023,0.08840483297898565,0.14587396,-0.0625916945122342,0.11921153,0.06256194565881258,0.16858739,18.676445,637.3360111853907,1.3185688,18.839796,18.306574,0.5332222,2016.0,J130312.80+345352.9,195.803355,+34.898041,18.127,17.763,17.235,16.799,0.029,0.035,0.047,0.062,433791978606,1,2010.3571,-2
0.289516,1516084422825604736,195.66416184002168,35.035268783799786,106.74400123517486,81.73736301450424,-0.09539235298356255,0.12246655,-0.10868522491732445,0.12030732,-0.1961394473185603,0.17776263,18.574781,699.8974520974818,1.4482036,18.765577,18.203978,0.56159973,2016.0,J130239.41+350207.1,195.664232,+35.035325,17.913,17.788,17.541,16.824,0.025,0.036,0.062,0.064,433791978303,1,2010.3571,-1
0.098823,1516089061390339840,195.9580006784619,35.173541538890454,105.47502180799125,81.53042319234292,0.046670291340550826,0.083858594,-0.05511001603878181,0.08841697,0.16337239106423126,0.12797706,18.2557,939.0024799002412,1.3501678,18.639477,17.630957,1.0085201,2016.0,J130349.92+351024.8,195.958013,+35.173567,17.478,17.186,16.882,16.272,0.018,0.021,0.033,0.039,433791944481,1,2010.3571,-1
0.072664,1516150913215961088,195.36411318381383,35.324553141482326,108.92420055895424,81.52946722297432,0.43433833031882585,0.36448672,-0.4647114216161299,0.4405555,-0.3608420375874312,0.60559314,18.939789,500.0704712992225,2.8810809,17.201359,15.862128,1.3392305,2016.0,J130127.38+351928.3,195.364124,+35.324535,15.451,14.906,14.205,13.890,0.005,0.004,0.005,0.005,433791859404,1,2010.3652,1
0.197859,1516169123877176576,196.25394171132498,35.178043072730325,103.9488423965961,81.44383003912026,-0.44583857414925293,0.32557318,0.36979096320609117,0.34642398,-0.4762693970708508,0.44941387,17.86423,1346.6520949564388,7.441948,15.103014,13.791112,1.311902,2016.0,J130500.94+351041.1,196.253945,+35.178098,13.454,12.945,12.235,11.912,0.002,0.001,0.001,0.002,433791897229,1,2010.3571,1
0.105318,1516197638163268224,196.10410014383888,35.55724440050808,105.55942461100847,81.12885068050142,0.08499118027598024,0.06284434,0.0375620022859574,0.082940824,-0.0584581405141819,0.11215382,18.06332,1121.0344578422598,1.3254184,18.251968,17.717527,0.534441,2016.0,J130424.99+353326.1,196.104128,+35.557263,17.643,17.467,,16.547,0.023,0.032,,0.053,433791838445,1,2010.3652,-1
0.125204,1516244371703712256,196.01142622634137,35.5546636597729,106.0174988624385,81.1556056688364,0.02606216197229935,0.068736464,-0.12864512368828113,0.08364256,0.18040916499671925,0.111241415,18.11383,1070.0763182122585,6.234575,18.195288,17.249794,0.9454937,2016.0,J130402.75+353316.7,196.011468,+35.554656,17.311,16.744,,14.741,0.018,0.017,,0.011,433791838455,1,2010.3652,1
0.093956,1516245123321880320,196.04375015403653,35.614428270904035,105.97947760711662,81.09057930474168,0.02390914342857526,0.0804132,0.0436862214123053,0.100540765,-0.18964175378856793,0.14563257,18.429417,800.1666458445864,2.8724887,18.651104,17.922731,0.7283726,2016.0,J130410.50+353651.9,196.043782,+35.614425,17.738,16.727,,15.633,0.025,0.017,,0.023,433791838341,1,2010.3652,-1
0.074094,1516258489260114688,195.50056558768856,35.661865724928056,108.80787209252851,81.17476100338382,0.09073859969757189,0.10529645,-0.24023347918984722,0.136242,-0.164172697279488,0.20681092,18.787415,575.4146324692077,0.91364986,19.203773,18.212023,0.9917507,2016.0,J130200.13+353942.7,195.500581,+35.661882,17.774,17.516,16.960,16.239,0.025,0.032,0.059,0.038,433791815120,1,2010.3652,-1
0.115442,1516280307694124928,196.4011935391554,35.97491039362881,105.00088115888711,80.654778899115,0.02217621118391014,0.089465655,0.005268375815027371,0.11362512,-0.0038544850382647225,0.16441609,18.507778,744.4501291898556,3.1420698,18.662529,18.147867,0.5146618,2016.0,J130536.29+355829.7,196.401224,+35.974931,18.098,17.804,,16.559,0.035,0.048,,0.055,433791768298,1,2010.3652,-1
0.232919,1516280307694124928,196.4011935391554,35.97491039362881,105.00088115888711,80.654778899115,0.02217621118391014,0.089465655,0.005268375815027371,0.11362512,-0.0038544850382647225,0.16441609,18.507778,744.4501291898556,3.1420698,18.662529,18.147867,0.5146618,2016.0,J130536.29+355829.9,196.401214,+35.974973,18.190,17.844,,16.519,0.037,0.050,,0.054,433791710718,2,2010.3652,-1
0.206023,1516328656142115584,194.53880746341832,35.328615351663096,113.42674969841984,81.67529867785494,-0.02437228373971124,0.027022868,0.007897700475430874,0.02813686,-0.05866293548770014,0.04801178,16.288542,5748.172567439945,45.76339,16.394175,15.8921585,0.50201607,2016.0,J125809.32+351943.1,194.538869,+35.328643,16.838,16.403,15.621,14.725,0.012,0.013,0.018,0.010,433791853025,1,2010.3652,1
0.046936,1516337654097040128,194.62398426387048,35.478793101802054,113.14773738274148,81.51495412978939,0.04798806924191208,0.054950878,-0.013940383567193607,0.056386303,-0.07529016740469831,0.10087108,17.642923,1651.1150605915202,2.2408602,17.93786,17.104622,0.8332386,2016.0,J125829.75+352843.6,194.623969,+35.478789,16.795,16.517,,15.370,0.012,0.015,,0.018,433791874863,1,2010.3652,-1
0.252687,1516418025821600384,194.8011473248279,35.909738086701765,112.75542563029313,81.06452330024563,-0.6397451462319375,0.5428994,0.22559661865790664,0.6141511,0.3598876029217817,0.84904486,18.510458,742.614731904289,4.362738,16.303223,14.910502,1.3927202,2016.0,J125912.29+355434.9,194.801221,+35.909701,14.462,13.921,13.212,12.918,0.003,0.002,0.003,0.003,433791774093,1,2010.3652,1
0.212950,1516447227302926464,195.53650413319136,35.78783717506572,108.84373442910282,81.0455738042514,0.05388257423683181,0.064075574,-7.063321710999787E-4,0.08243215,0.03161919988814141,0.12647049,18.034704,1150.972802770325,1.405895,18.189335,17.669699,0.51963615,2016.0,J130208.77+354716.2,195.536576,+35.787847,17.545,17.282,,16.403,0.021,0.030,,0.048,433791752485,1,2010.3652,-1
0.170176,1516700806467582848,192.59015899796324,35.2490757133495,124.48846986327813,81.87591817971986,-0.28285838597200136,0.31458876,1.0455241565310096,0.6578709,-0.3998945197888677,0.5277589,18.72218,611.0469986471938,5.3801622,17.270987,15.89991,1.3710766,2016.0,J125021.63+351456.8,192.590158,+35.249123,15.406,14.877,14.194,13.812,0.005,0.004,0.005,0.005,433791941096,1,2010.3434,1
0.229614,1516814189308899584,193.18587663695382,35.767480514131535,121.16947273474133,81.35630123581844,0.07157476573639485,0.08562405,0.12794785128105657,0.12031538,-0.23184101045085215,0.15132906,18.409052,815.3164846575417,4.8331504,18.580402,17.968027,0.61237526,2016.0,J125244.62+354602.9,193.185955,+35.767485,17.432,17.242,,16.308,0.025,0.035,,0.046,433791751320,1,2010.3573,-1
0.194871,1516855730232622464,193.07471581345118,35.98658439530344,121.80112621674638,81.13977523044872,-0.06744753793636561,0.090922676,-0.043829964341710534,0.12149131,5.571148187118874E-5,0.17226335,18.543524,720.3395459361068,2.7407663,18.774807,18.172485,0.6023216,2016.0,J125217.94+355911.5,193.074759,+35.986543,17.578,17.158,,16.109,0.028,0.032,,0.038,433791714094,1,2010.3573,-1
0.127044,1516900982007698432,191.8367324369549,35.5266155889603,128.60960142896644,81.55648773359566,-0.013287939612673716,0.13391648,0.008228832558648603,0.25836852,0.20394977327031355,0.20174605,18.784855,576.7726382238625,6.0174103,18.944845,18.381365,0.5634804,2016.0,J124720.82+353135.8,191.836775,+35.526622,18.261,17.956,,16.593,0.046,0.064,,0.055,433791881962,1,2010.3572,1
0.214311,1516906720083981696,192.4566837778857,35.490275585047144,125.18575905801924,81.63092243054852,-0.010481245137553205,0.10291084,0.03282552611899559,0.22971906,-0.015599573252299742,0.18370862,18.762684,588.6720199030984,4.4529443,18.853283,18.496813,0.3564701,2016.0,J124949.60+352924.7,192.456671,+35.490217,18.244,17.574,17.307,16.663,0.045,0.044,0.076,0.056,433791867912,1,2010.3572,-1
0.255562,1516928297999814400,192.10087686266803,35.72447309111586,127.04411699624767,81.37953538038003,-0.1258188047373935,0.1362707,-0.3414825103883127,0.23670113,-0.051834669591710625,0.2512159,18.404516,818.7297937748039,6.6199236,18.339691,17.932854,0.40683746,2016.0,J124824.23+354328.1,192.100960,+35.724495,17.792,17.277,,15.501,0.030,0.032,,0.021,433791811786,1,2010.3573,1
0.186170,1516956610424110208,191.42014400319826,35.51532128031676,130.90487993696652,81.52361646099205,0.07493029573199135,0.12073949,0.28500652024343853,0.23901719,0.3447945868757239,0.22021136,18.926777,506.1000364479583,2.5515106,19.048382,18.619833,0.4285488,2016.0,J124540.84+353055.2,191.420195,+35.515352,18.471,17.662,,16.546,0.056,0.051,,0.053,433791890584,1,2010.3572,-1
0.227188,1516964203926440832,191.47980933057474,35.79020071128362,130.3157523965064,81.25878724374411,-0.04356504779420638,0.095722415,0.15716288328889572,0.14999937,-0.004995940079793898,0.14644851,18.331615,875.5888136660468,3.055089,18.95759,17.554087,1.4035034,2016.0,J124555.16+354724.9,191.479849,+35.790255,17.536,17.198,16.713,16.359,0.022,0.030,0.043,0.041,433791784918,1,2010.3572,-1
0.338974,1516996300217357696,191.6900781972284,35.98958755070206,129.0474547281821,81.08305085295825,0.0912289299113883,0.08484004,0.17121957892884904,0.16797365,-0.22058311981164064,0.1434829,18.136238,1048.2179826843312,1.7724886,18.33157,17.753595,0.5779743,2016.0,J124645.59+355922.4,191.689968,+35.989557,17.505,17.564,16.912,16.144,0.021,0.039,0.051,0.035,433791744651,2,2010.3572,-1
0.413376,1516996300217357696,191.6900781972284,35.98958755070206,129.0474547281821,81.08305085295825,0.0912289299113883,0.08484004,0.17121957892884904,0.16797365,-0.22058311981164064,0.1434829,18.136238,1048.2179826843312,1.7724886,18.33157,17.753595,0.5779743,2016.0,J124645.58+355922.2,191.689957,+35.989528,17.402,17.288,16.938,16.188,0.021,0.032,0.054,0.037,433791720304,1,2010.3572,-1
0.166931,1517018526672745472,192.80152381379122,35.91604679549657,123.23914814479093,81.21206491356963,0.018031362475081754,0.08582513,-0.12508391125979612,0.16879398,-0.05124100560419303,0.14160055,18.199945,988.482332984839,5.8738637,18.395998,17.758572,0.6374264,2016.0,J125112.37+355457.8,192.801576,+35.916066,17.376,17.254,16.891,16.220,0.020,0.032,0.051,0.037,433791790633,1,2010.3572,-1
0.097547,1460281802533907712,198.13978269765514,28.36292270111058,48.951061391745185,85.16696357212473,-0.1707422434947884,0.11786718,0.01344047893147826,0.098792635,-0.09294293387479281,0.18577738,18.518473,737.1529006018221,1.0032649,18.76565,18.105398,0.6602516,2016.0,J131233.54+282146.4,198.139768,+28.362899,17.738,17.450,16.749,16.490,0.020,0.026,0.026,0.035,433797078713,1,2010.1191,-1
0.185951,1460281802533907712,198.13978269765514,28.36292270111058,48.951061391745185,85.16696357212473,-0.1707422434947884,0.11786718,0.01344047893147826,0.098792635,-0.09294293387479281,0.18577738,18.518473,737.1529006018221,1.0032649,18.76565,18.105398,0.6602516,2016.0,J131233.53+282146.5,198.139724,+28.362924,,,17.478,17.126,,,0.046,0.058,433797042454,2,2010.1384,-2
0.040881,1460318159434565376,195.3195172328967,26.386535886797144,14.830700564911986,87.68159454017383,0.04025546565589008,0.215932,0.19610201364517274,0.30463645,-0.09865068993630084,0.2627597,18.987938,478.3787786684462,1.4739294,19.176699,18.63055,0.5461483,2016.0,J130116.68+262311.5,195.319520,+26.386547,18.883,18.358,17.654,17.137,0.053,0.057,0.049,0.065,433799205956,1,2010.0864,1
0.154329,1460318159434565376,195.3195172328967,26.386535886797144,14.830700564911986,87.68159454017383,0.04025546565589008,0.215932,0.19610201364517274,0.30463645,-0.09865068993630084,0.2627597,18.987938,478.3787786684462,1.4739294,19.176699,18.63055,0.5461483,2016.0,J130116.68+262311.6,195.319508,+26.386578,18.903,18.452,17.507,17.103,0.046,0.051,0.037,0.055,433799257915,2,2010.0864,1
0.326228,1460337744485111680,195.941607743357,26.553908412632193,21.834230649981937,87.19068514480246,0.11756235479497089,0.14342488,-0.1259366449643206,0.20182295,-0.22888345499904592,0.13025518,18.088728,1095.1050731108953,5.250677,18.135712,17.680992,0.45471954,2016.0,J130345.97+263314.3,195.941578,+26.553995,17.276,16.852,16.265,15.481,0.014,0.014,0.016,0.015,433798992489,1,2010.0865,1
0.199773,1465907148835758080,194.01016122539383,32.44379560006111,112.57352442808471,84.59158791211874,-0.19993941434275958,0.24651355,-0.17425276900405487,0.2758771,0.17215181001033145,0.2583331,18.973415,484.8203260871441,1.4388266,19.15906,18.64257,0.516489,2016.0,J125602.44+322637.8,194.010199,+32.443841,18.598,18.360,17.574,17.142,0.037,0.054,0.058,0.070,433793277751,1,2010.2804,-1
0.148093,1465923774653155840,196.8877454827607,30.149223418990157,74.39626358434367,85.35037915005597,-0.09885828841077779,0.1647225,-0.040247473896467226,0.11626493,0.0916209454513689,0.2011365,18.968079,487.2089775100042,1.0460848,19.195911,18.634878,0.56103325,2016.0,J130733.06+300857.2,196.887789,+30.149240,18.185,17.867,17.459,16.767,0.030,0.040,0.048,0.045,433795062252,1,2010.1414,-1
0.259046,1471381960828388224,206.01409641268737,35.89978459351546,74.27263551189064,75.78630734437994,0.05943356163282647,0.09028887,-0.23849843879184465,0.1369222,-0.12643659355004178,0.16424884,18.756237,592.1777511365171,1.9640598,18.905317,18.366034,0.53928375,2016.0,J134403.38+355359.4,206.014120,+35.899854,18.177,17.799,17.344,16.632,0.040,0.050,0.065,0.057,433791757165,1,2010.3654,-2
0.077181,1471385121924674688,206.22631669615896,35.99595562114215,74.20201248818583,75.59019404254211,-0.09153254113805877,0.068748385,0.007137752013062835,0.09663669,-0.14925710096551142,0.11973697,18.237627,954.7634078165854,1.3351339,18.497707,17.787804,0.7099037,2016.0,J134454.31+355945.5,206.226325,+35.995976,17.256,17.013,16.495,15.774,0.016,0.020,0.028,0.024,433791743855,1,2010.3654,-1
0.060871,1460386947630329344,194.95287227636223,26.654922877289458,19.181046496452538,88.0739439338617,-0.03123680280190696,0.16803059,-0.11222072186183865,0.23732273,-0.2868750290278622,0.17736495,18.482403,762.0532802499526,0.9969663,18.717623,18.073435,0.6441879,2016.0,J125948.68+263917.6,194.952874,+26.654906,17.945,17.410,16.594,16.512,0.021,0.021,0.020,0.034,433798958141,1,2010.0865,-1
0.174236,1465968373593926272,197.48775360462747,30.674805878213366,75.22695245265416,84.61638980988766,0.19085255661427683,0.119589135,0.09880219917417275,0.09171112,-0.13961978706737857,0.13839413,18.243214,949.862880667842,2.9226959,18.425196,17.848944,0.576252,2016.0,J130957.06+304029.1,197.487790,+30.674769,17.265,17.104,16.730,16.209,0.015,0.020,0.025,0.028,433794738419,1,2010.1414,-1
0.221406,1465972531122306816,197.3779473590776,30.728384654016075,76.31934961292582,84.65316094783122,0.1404354997100376,0.16876876,0.15880950088114093,0.13401663,-0.21419302220194408,0.22171396,18.862635,536.898912813727,1.8694947,18.988047,18.54332,0.44472694,2016.0,J130930.72+304342.2,197.378016,+30.728402,18.340,17.809,17.244,16.293,0.032,0.039,0.039,0.034,433794540032,1,2010.1414,-2
0.187658,1460410720272371840,195.70615580631272,26.98536458062762,30.354219439576752,87.46090743891622,-0.12726688787122015,0.12395416,0.09993384974659661,0.1788062,0.14844993203478352,0.12951049,18.010338,1177.0943979950537,1.9741693,18.219713,17.64577,0.5739441,2016.0,J130249.48+265907.4,195.706180,+26.985412,17.452,17.018,16.382,16.044,0.016,0.018,0.018,0.026,433798448855,1,2010.0865,-1
0.127002,1460414946520219264,195.66951003672816,27.067297476432685,32.17652679402828,87.49773530412682,-0.10692097870424891,0.14395945,-0.08597690622466365,0.19941318,0.08975357359885114,0.16960578,18.112942,1070.9523377711482,1.991852,18.269733,17.786787,0.4829464,2016.0,J130240.69+270402.3,195.669543,+27.067317,18.102,17.907,17.028,16.784,0.027,0.037,0.032,0.049,433798449873,1,2010.0865,-1
0.059957,1465990535625383296,197.29571759132585,30.942591396816372,78.5106433467093,84.56116072139213,-0.21072293760848773,0.16353536,-0.10350868147262196,0.13197348,-0.09225410532526546,0.1816539,18.681202,634.5502899559428,1.2154213,18.93025,18.271349,0.6589012,2016.0,J130910.97+305633.3,197.295716,+30.942608,18.186,17.778,16.951,16.823,0.027,0.029,0.030,0.054,433794318634,1,2010.1439,-1
0.236649,1460454632017959296,196.06236062762005,26.97886013419642,30.66321664745779,87.14374172454635,-0.167882598904108,0.15040311,0.2798648289448944,0.21884029,-0.059671476647615594,0.15882076,18.310083,893.1265710712911,2.1425264,18.377056,17.983381,0.39367485,2016.0,J130414.97+265844.1,196.062378,+26.978924,17.707,17.387,16.714,15.880,0.017,0.020,0.022,0.020,433798480320,1,2010.0865,-1
0.151420,1466020810850943360,196.64273595540132,30.82602290164494,82.00407651852005,85.038244541602,0.06263690611889147,0.1802991,0.06429268055791837,0.123123296,-0.21704699336273778,0.19200794,18.932095,503.62726892794313,4.112688,18.799044,18.056509,0.74253464,2016.0,J130634.25+304933.8,196.642709,+30.826058,17.607,17.090,16.294,15.357,0.018,0.019,0.018,0.014,433794534943,1,2010.1414,1
0.245174,1466052451874125440,196.72872082686948,31.151531755395954,83.82831192233802,84.74663167365645,0.06442486195242864,0.15284689,-0.055702867890492294,0.11253378,0.28492138995982896,0.19657277,18.754816,592.9528363135437,1.248932,19.049294,18.425303,0.623991,2016.0,J130654.89+310905.7,196.728733,+31.151599,18.195,17.669,17.042,16.572,0.027,0.025,0.031,0.041,433794105461,1,2010.1439,-1
0.075435,1460502735652505216,196.52973669170422,27.542299541020263,41.00978669383936,86.71352746844757,0.13848465564284979,0.15807085,-0.21596220814139216,0.20556356,0.08597746391808747,0.15221572,18.3802,837.2723330757958,2.1066313,18.584415,17.94124,0.6431751,2016.0,J130607.13+273232.2,196.529745,+27.542280,17.552,17.227,16.748,16.253,0.017,0.021,0.026,0.028,433798018609,1,2010.1190,-1
0.209866,1466066814244118912,197.48858838517498,30.789152119491135,76.14222807159426,84.54156244843672,-0.02256620955213379,0.14849122,-0.025770694495247354,0.12000288,-0.1233989232211738,0.1967515,18.757355,591.5686693608549,3.23105,18.928465,18.372438,0.55602646,2016.0,J130957.27+304721.0,197.488638,+30.789192,18.217,18.054,17.426,16.737,0.030,0.046,0.047,0.043,433794486699,1,2010.1414,-1
0.123988,1466095057949594112,197.50138763201633,31.266068358287914,79.64283364162351,84.20988938305476,0.17591714471755418,0.12328699,-0.08549881758050694,0.09472298,-0.1891648482829837,0.14151621,18.342676,866.7142570161494,1.8492013,18.548994,17.935707,0.613287,2016.0,J131000.33+311557.9,197.501413,+31.266095,17.800,17.579,17.096,16.479,0.020,0.024,0.034,0.039,433794131847,1,2010.1439,-1
0.236635,1466105297151255680,197.8757679347179,31.268603298017403,77.52848975538613,83.97520387212602,-0.036706962112080806,0.12915593,-0.20455373308294955,0.113668725,0.01575363755123152,0.1807852,18.531252,728.5280333829177,3.1852474,18.595009,18.131674,0.46333504,2016.0,J131130.20+311607.0,197.875837,+31.268632,18.018,17.805,17.443,16.832,0.023,0.028,0.045,0.051,433794098111,1,2010.1439,-1
0.052309,1460538710298012032,196.1931807812413,27.331073157033025,37.60791174359244,87.0289005708278,-0.11378164077069589,0.21809497,-0.14387114274276724,0.3096939,0.07452443413770361,0.28224632,18.80585,565.7272435327054,1.9136642,18.962543,18.499985,0.46255875,2016.0,J130446.36+271951.8,196.193197,+27.331075,18.486,18.196,17.620,17.246,0.036,0.041,0.048,0.068,433798266838,1,2010.0865,-1
0.225983,1466107667972908800,198.088597338304,31.297411819557805,76.59447083669744,83.82010432003787,0.07927620813576619,0.10861817,0.011999777548491115,0.09385996,-0.23815284233490272,0.11964697,18.172531,1013.7587467795225,3.855977,18.327686,17.786879,0.5408077,2016.0,J131221.28+311750.7,198.088670,+31.297421,17.779,17.324,16.615,16.248,0.019,0.018,0.021,0.029,433794097599,1,2010.1439,-2
0.076127,1466125917290592768,197.90312284065527,31.50807281702838,79.02658378006213,83.79511417808222,-0.34471663429292904,0.56411654,0.28138591533287705,0.55387324,-0.0671872157864329,0.68256843,18.610266,677.3923401851908,4.4374194,16.000553,14.669015,1.3315382,2016.0,J131136.75+313029.0,197.903147,+31.508068,14.341,13.835,13.159,12.861,0.003,0.002,0.002,0.002,433793905034,1,2010.1439,1
0.124244,1471575165637304448,203.60435984989746,34.638642813737505,74.7602064205101,78.12053905598833,-0.21839415393814102,0.44363874,0.3123296192725474,0.36487916,-0.14503947338200543,0.5622687,18.979666,482.0374361143364,2.0848942,17.407125,16.092909,1.3142166,2016.0,J133425.03+343819.1,203.604318,+34.638643,15.647,15.185,14.498,14.217,0.005,0.005,0.005,0.008,433792123097,1,2010.3571,1
0.142293,1466138973991106176,197.15679671887492,31.25239030400375,81.66974647421917,84.42599595291536,-0.13375516527909356,0.15409128,-0.14149932392961762,0.13230197,-0.007724617084038944,0.19059472,18.784786,576.8088381763635,2.5215344,18.877209,18.184471,0.6927376,2016.0,J130837.64+311508.6,197.156843,+31.252391,17.797,17.398,16.686,15.938,0.020,0.021,0.024,0.025,433794141954,1,2010.1439,1
0.128235,1460588634997613568,194.86767023855307,26.973174743873802,28.433568899240438,88.20480642792305,-0.136957319616594,0.2481462,-0.4214283597587598,0.29631877,0.19034977060704267,0.23850961,18.907047,515.380165872612,2.9742079,19.015734,18.669054,0.3466797,2016.0,J125928.23+265823.5,194.867640,+26.973198,18.819,18.570,17.744,16.963,0.047,0.067,0.061,0.057,433798447457,1,2010.0865,1
0.123305,1471591211635176832,204.175172837806,34.74625981714838,73.87097521677408,77.67656417768141,-0.04475196543001225,0.48867273,-0.4657958411727071,0.40480548,-1.020745658407754,0.56361073,18.643393,657.0367039616351,4.382821,16.29664,14.910213,1.3864269,2016.0,J133642.04+344446.6,204.175190,+34.746291,14.498,13.969,13.244,12.879,0.003,0.002,0.002,0.003,433792075997,1,2010.3571,1
0.137577,1460596095357170560,194.5131958445918,26.915971989896214,25.10858604903143,88.51161464975453,-0.11778158294906116,0.51816964,-0.2825121993131619,0.6484322,0.008213869024025211,0.57060575,18.275488,922.0440998232859,5.452059,16.461102,15.154342,1.3067598,2016.0,J125803.17+265457.6,194.513213,+26.916007,14.709,14.193,13.550,13.212,0.003,0.002,0.002,0.003,433798714744,1,2010.0865,1
0.144213,1460596095357170560,194.5131958445918,26.915971989896214,25.10858604903143,88.51161464975453,-0.11778158294906116,0.51816964,-0.2825121993131619,0.6484322,0.008213869024025211,0.57060575,18.275488,922.0440998232859,5.452059,16.461102,15.154342,1.3067598,2016.0,J125803.16+265457.6,194.513196,+26.916012,14.693,14.187,13.528,13.265,0.003,0.002,0.002,0.003,433798753974,2,2010.0865,1
0.065420,1466162884073246976,197.2724646784711,31.570247834501476,83.1023956095584,84.12537272401583,-0.20554172021427206,0.16940215,0.05792069654850521,0.13668127,-0.0033843097665059814,0.19840506,18.844576,545.9038147597772,1.2592149,19.052475,18.503643,0.54883194,2016.0,J130905.39+313412.9,197.272478,+31.570262,17.935,17.702,17.207,16.514,0.021,0.025,0.035,0.039,433793943074,2,2010.1439,1
0.080769,1466162884073246976,197.2724646784711,31.570247834501476,83.1023956095584,84.12537272401583,-0.20554172021427206,0.16940215,0.05792069654850521,0.13668127,-0.0033843097665059814,0.19840506,18.844576,545.9038147597772,1.2592149,19.052475,18.503643,0.54883194,2016.0,J130905.39+313412.8,197.272491,+31.570249,17.936,17.671,17.230,16.494,0.021,0.024,0.035,0.038,433793776399,1,2010.1439,-1
0.321574,1466168385927183488,197.5862829763617,31.44392991426113,80.37669941019571,84.03313358034265,0.37282520180300155,0.56272614,-0.2655982989732652,0.48235252,-0.19150705421884762,0.680178,18.836287,550.0876380645452,2.873868,16.503796,15.036882,1.4669132,2016.0,J131020.73+312638.2,197.586386,+31.443946,14.667,14.099,13.379,13.045,0.003,0.002,0.002,0.003,433793946623,1,2010.1439,1
0.299116,1466177486961685888,197.83077904013535,31.655542709367147,80.39466865057604,83.73616810741072,0.15003570615348388,0.13346681,-0.0988968094626234,0.114355005,0.031139725757748288,0.16614261,18.550549,715.6933054102573,1.9601941,18.745434,18.16651,0.5789242,2016.0,J131119.40+313920.0,197.830869,+31.655575,17.923,17.453,16.838,16.398,0.023,0.024,0.028,0.038,433793719741,1,2010.1439,-1
0.301046,1460633302658053248,194.9235746527651,27.307517410445442,38.98146033600071,88.15574375902888,0.2245694344095446,0.13831659,-0.05994771297935492,0.18615301,-0.0089365447068539,0.1633177,18.281849,916.6574551730049,2.3431118,18.458155,17.96628,0.4918747,2016.0,J125941.65+271827.3,194.923571,+27.307601,17.622,17.402,17.076,16.355,0.019,0.025,0.034,0.033,433798206171,1,2010.0865,-1
0.171247,1466211537462194048,196.18658405071082,30.982834363153437,86.69201023608687,85.17197542031211,0.009484431844114075,0.13218261,-0.0111811358011145,0.09021964,0.08748077750768976,0.1580294,18.557674,711.0121078165372,0.8521315,18.723064,18.232624,0.49044037,2016.0,J130444.79+305858.2,196.186634,+30.982855,17.839,17.649,17.046,16.324,0.023,0.032,0.048,0.036,433794312321,1,2010.2802,-1
0.045787,1460646501093329536,194.47859532766725,27.05755542580698,30.493055577734253,88.55682901414329,0.31586158666882586,0.32216936,0.10874190022567601,0.40936106,-0.6719533018299426,0.3472225,18.07881,1105.15378323081,4.2364106,17.300879,16.31215,0.9887295,2016.0,J125754.85+270327.2,194.478583,+27.057562,16.044,15.563,14.948,14.445,0.006,0.006,0.006,0.007,433798451282,2,2010.0865,1
