#GAIA_ID RA Dec SDSS-u err_SDSS-u SDSS-g err_SDSS-g SDSS-r err_SDSS-r SDSS-i err_SDSS-i SDSS-z err_SDSS-z UKIDSS_Y err_UKIDSS_Y UKIDSS_J err_UKIDSS_J UKIDSS_H err_UKIDSS_H UKIDSS_K err_UKIDSS_K 2MASS_J err_2MASS_J 2MASS_H err_2MASS_H 2MASS_K err_2MASS_K WISE_W1 err_WISE_W1 WISE_W2 err_WISE_W2 WISE_W3 err_WISE_W3 WISE_W4 err_WISE_W4
4025941677134153216 173.6506224970657 33.679024192679016 18.324 0.015 18.161 0.007 17.968 0.007 18.006 0.008 17.954 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.395 0.028 13.241 0.029 10.449 0.071 8.155 0.217
4025958139744246528 173.59074531865727 33.900545011314115 22.86 0.369 20.581 0.026 19.094 0.012 17.93 0.008 17.247 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.969 0.093 15.479 0.135 15.148 0.166 15.023 0.033 14.885 0.064 99.999 99.999 99.999 99.999
4025965179195246720 173.76529887228313 33.96987279064356 19.692 0.033 19.336 0.011 18.825 0.01 18.759 0.012 18.774 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.097 0.034 13.812 0.037 11.006 0.12 8.83 0.386
4019216346759497856 173.66402469524937 28.619701185854172 17.044 0.009 15.424 0.002 14.705 0.002 14.326 0.002 14.058 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 13.402 0.044 12.787 0.055 12.535 0.046 11.964 0.023 11.969 0.022 10.592 0.101 7.769 0.185
4025971260868648448 173.68422752520163 34.159391107755916 20.624 0.058 18.591 0.008 18.379 0.008 18.423 0.01 18.415 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.526 0.042 14.886 0.068 12.035 0.276 99.999 99.999
4019227956055650560 174.34693581479863 28.610104032098384 19.083 0.022 18.719 0.008 18.743 0.01 18.553 0.011 18.655 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.351 0.029 13.257 0.031 10.364 0.072 7.756 0.151
4019229570963330304 174.11545811738006 28.55740448101297 19.863 0.037 19.445 0.013 19.354 0.015 19.338 0.019 19.177 0.05 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.613 0.088 15.048 0.079 11.739 0.252 99.999 99.999
4025986447873328512 174.04866866365177 34.23389684843181 19.269 0.027 19.316 0.011 19.063 0.011 18.992 0.02 19.073 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.3 0.037 13.923 0.037 10.718 0.083 8.225 0.203
4026006067283727744 173.99141318193347 34.49631265951966 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.579 0.045 14.065 0.042 10.669 0.089 8.385 0.308
4026019261423167360 173.55131372344388 34.221695419036664 18.749 0.019 18.691 0.008 18.471 0.008 18.578 0.011 18.544 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.966 0.035 13.658 0.035 10.931 0.125 8.256 0.276
4026024587182575872 173.1485209677207 34.07455144483405 18.135 0.013 17.995 0.006 17.834 0.007 17.793 0.008 17.855 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.772 0.151 16.135 9.999 15.566 0.197 14.465 0.03 12.985 0.027 10.152 0.058 7.545 0.115
4019289116390008192 173.79362758682535 28.751297505813273 19.245 0.022 18.971 0.009 18.711 0.01 18.691 0.012 18.684 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.767 0.031 13.463 0.031 10.595 0.086 8.57 0.327
4019291624650923136 173.57544647699288 28.78692690112313 21.892 0.141 19.413 0.011 18.524 0.009 18.325 0.01 18.31 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.842 0.032 14.441 0.053 11.538 0.248 8.869 0.48
4019303787997993600 173.85109885551614 29.062158111299965 19.722 0.035 19.647 0.014 19.322 0.015 19.362 0.02 19.639 0.08 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.384 0.041 14.29 0.047 11.71 0.229 8.556 0.372
4026060286950867200 173.5499984353436 34.466835492262256 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.271 0.029 13.315 0.031 10.935 0.127 8.568 0.347
4019313614883161600 173.66331579333445 29.0301090192156 21.057 0.092 18.648 0.008 18.092 0.007 17.715 0.007 17.407 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.151 0.1 15.531 0.14 14.915 0.115 14.169 0.027 13.578 0.034 10.919 0.125 99.999 99.999
4026089183490814208 174.66931227742506 34.59839217063096 20.184 0.045 18.592 0.008 18.183 0.007 18.027 0.008 17.955 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.847 0.175 16.205 0.226 16.02 0.277 15.199 0.037 14.439 0.052 11.042 0.131 7.963 0.211
4019339797004224384 174.18251457617822 28.829049763185584 18.533 0.015 18.149 0.006 18.112 0.007 17.919 0.008 17.916 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.671 0.125 16.11 0.158 15.337 0.135 13.53 0.025 12.402 0.023 9.685 0.047 7.176 0.106
4019346840750195840 174.28216404498247 29.056678603758524 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.872 0.145 16.191 0.155 15.57 0.166 14.421 0.029 13.496 0.031 10.405 0.076 7.896 0.204
4026108115706472832 174.28812729909626 34.69885150429542 19.135 0.024 18.783 0.008 18.678 0.009 18.83 0.012 18.734 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.666 0.03 13.641 0.034 10.844 0.102 8.367 0.308
4026122443717601792 174.87295189488756 34.8467419797072 20.316 0.051 19.722 0.013 19.471 0.015 19.14 0.015 18.998 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.662 0.043 14.361 0.047 11.31 0.154 99.999 99.999
4026127803836814080 174.8283378187906 35.026756964942685 19.513 0.032 99.999 9.999 19.087 0.011 19.074 0.021 18.908 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.338 0.064 15.103 0.074 11.357 0.17 99.999 99.999
1527511097417369728 195.88343684699208 41.888128313926636 19.153 0.026 18.815 0.009 18.609 0.01 18.587 0.013 18.316 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.884 0.032 13.835 0.033 11.02 0.117 7.863 0.149
1527517591407893504 195.54041148108809 41.81290411430233 19.194 0.027 19.094 0.01 18.7 0.01 18.754 0.014 18.764 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.889 0.031 13.758 0.033 11.123 0.12 8.261 0.216
1521889569342380416 191.47557807248825 40.29394295630439 18.352 0.014 18.34 0.007 18.187 0.007 18.207 0.009 18.291 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.805 0.031 13.444 0.03 10.593 0.075 8.423 0.289
1527538452065794816 196.23851078378019 42.044070682620244 18.224 0.024 17.0 0.005 16.396 0.004 16.076 0.004 15.835 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.449 0.066 14.725 0.084 14.352 0.072 13.818 0.026 13.691 0.032 10.954 0.109 8.549 0.342
1533422935217026688 185.11699827098403 40.84306113260663 17.37 0.011 17.306 0.005 16.943 0.005 16.625 0.005 16.557 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.822 0.08 14.989 0.094 14.332 0.068 12.955 0.025 12.129 0.023 9.306 0.031 7.021 0.1
1527543262429147904 196.10649360066097 42.16936406813614 17.182 0.009 17.109 0.004 16.838 0.004 16.419 0.004 16.273 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.325 0.048 14.761 0.071 14.173 0.053 13.147 0.024 12.095 0.022 8.779 0.027 6.491 0.057
1533433479361503104 185.29350605625808 41.14073338748328 19.512 0.034 18.694 0.008 18.279 0.008 17.984 0.009 17.508 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.727 0.141 16.134 0.182 15.056 0.109 13.104 0.023 12.107 0.022 9.633 0.04 7.446 0.13
1533441897497392896 185.56833165290797 41.12192131263227 20.16 0.042 19.506 0.011 18.888 0.01 18.67 0.012 18.674 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.039 0.034 13.781 0.035 11.162 0.149 8.324 0.267
1527573907019141760 194.93394765281732 41.27638729713228 20.948 0.095 19.851 0.017 19.472 0.016 19.271 0.017 19.226 0.05 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.384 0.067 15.33 0.086 11.556 0.167 99.999 99.999
1533460108158865024 185.42053291007164 41.37419708740742 19.145 0.023 18.731 0.008 18.73 0.01 18.789 0.012 18.597 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.322 0.029 13.207 0.029 10.345 0.066 7.909 0.197
1527583497682109696 194.54590124897672 41.30402545441003 18.606 0.018 18.355 0.007 18.248 0.008 18.292 0.009 18.183 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.454 0.028 13.265 0.028 10.768 0.086 8.516 0.255
1539610432606690304 180.65904810003866 45.8048505678374 18.996 0.021 18.797 0.008 18.67 0.009 18.5 0.01 18.301 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.631 0.029 13.228 0.029 9.856 0.047 7.538 0.132
1539612288032555904 180.45268945175454 45.78431205124413 20.425 0.052 19.576 0.012 19.368 0.013 19.376 0.017 19.169 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.37 0.068 15.039 0.068 11.594 0.203 99.999 99.999
1533473955132800768 185.6056472753672 41.68817288604563 18.948 0.021 18.731 0.008 18.74 0.01 18.556 0.011 18.584 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999
1539616720438762752 180.22172988642635 45.681196057978845 18.951 0.02 18.862 0.009 18.776 0.01 18.536 0.011 18.435 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.614 0.042 14.351 0.044 11.183 0.125 8.782 0.447
1527592362494615552 194.75700350453872 41.51549659045922 17.109 0.008 16.782 0.004 16.638 0.004 16.624 0.004 16.516 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.5 0.053 15.234 0.088 14.579 0.064 13.097 0.025 12.112 0.022 9.822 0.042 7.629 0.135
1521936367305678336 190.49801240851696 39.527684142461105 18.673 0.018 18.487 0.007 18.45 0.008 18.42 0.01 18.331 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.515 0.04 14.155 0.041 10.7 0.085 99.999 99.999
1539634626158788864 180.66529557033283 45.9082521382185 18.788 0.019 18.68 0.008 18.457 0.008 18.451 0.01 18.443 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.701 0.03 13.416 0.03 10.412 0.064 7.777 0.148
1533496288962706816 188.37258670373595 39.05549083167795 18.64 0.017 18.4 0.007 18.349 0.008 18.183 0.009 17.878 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.437 0.038 14.18 0.042 10.437 0.077 7.867 0.167
1527607888800178304 195.0543320427899 41.711352037265556 20.014 0.046 19.496 0.013 18.884 0.011 18.633 0.011 18.574 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.267 0.036 14.105 0.04 10.977 0.129 8.549 0.311
1539640634816815872 180.45763561808496 46.042627315270806 18.859 0.021 18.558 0.007 18.014 0.007 17.85 0.007 17.785 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.68 0.136 16.043 0.153 15.473 0.172 14.276 0.027 12.879 0.026 9.951 0.044 7.692 0.137
1527632833970390784 194.85159723393127 42.10622587879376 18.815 0.022 18.777 0.008 18.738 0.01 18.582 0.011 18.34 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.666 0.045 14.595 0.049 11.405 0.165 99.999 99.999
1533525769618445312 188.86402608635385 39.47333483052756 19.325 0.023 18.969 0.009 18.879 0.01 18.848 0.013 18.623 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.645 0.043 14.466 0.048 10.76 0.082 8.919 0.399
1521985467372097408 191.00838042104692 40.27843208492021 19.718 0.031 19.087 0.01 19.188 0.012 19.102 0.015 18.784 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.538 0.041 14.397 0.048 11.349 0.139 9.127 0.482
1539680290250690176 182.88957821665 45.36831015340656 18.798 0.021 18.535 0.007 18.474 0.008 18.443 0.01 18.632 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.131 0.035 13.91 0.035 11.142 0.106 8.38 0.251
1527651800545716224 194.50706575619722 41.91641832729396 19.301 0.027 19.187 0.012 18.919 0.011 18.997 0.014 19.027 0.05 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.59 0.041 14.448 0.051 11.529 0.187 99.999 99.999
1539699493048930176 182.45728477474964 45.56679491068789 21.353 0.092 19.442 0.012 18.247 0.007 18.21 0.009 18.198 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.64 0.143 16.397 9.999 15.75 0.221 14.752 0.031 14.269 0.043 11.017 0.114 8.481 0.304
1533569612645140608 187.76544079812484 39.48432340547035 20.741 0.06 19.856 0.014 18.618 0.009 18.519 0.01 18.363 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.544 0.029 13.227 0.028 10.504 0.076 8.261 0.273
1539725503370912896 182.4379719939938 45.73463773889202 19.161 0.025 18.607 0.008 18.449 0.008 18.243 0.009 18.211 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.007 0.033 13.602 0.032 10.288 0.06 8.248 0.216
1533587449644340736 188.38399252263216 39.68632746722206 19.509 0.03 19.322 0.011 19.078 0.012 19.133 0.014 19.177 0.05 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.003 0.053 15.108 0.075 12.086 0.334 8.924 0.49
1522046387188317056 190.43097737753047 40.41442459242528 18.782 0.018 18.253 0.007 18.303 0.008 18.162 0.009 17.907 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 17.345 0.221 16.314 0.203 15.421 0.148 15.149 0.034 14.091 0.039 10.599 0.083 8.185 0.21
1539745432018857472 182.01047578547218 45.632109704404165 18.908 0.02 18.725 0.008 18.686 0.009 18.686 0.012 18.526 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.788 0.031 13.539 0.031 10.772 0.089 8.053 0.183
1539747944575518976 182.24171130849567 45.67650609645555 15.653 0.004 15.45 0.003 15.28 0.004 15.249 0.004 15.274 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.541 0.029 14.001 0.047 13.504 0.033 11.807 0.023 10.385 0.021 7.428 0.016 5.009 0.03
1533610500733820288 188.59584988722142 40.02331235753044 19.574 0.033 18.811 0.008 18.314 0.008 18.212 0.009 18.066 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.76 0.129 16.312 0.186 15.606 0.202 13.709 0.026 12.402 0.024 9.447 0.038 6.881 0.068
1539763573960481920 181.64225531252575 45.87727596348826 19.437 0.027 19.171 0.01 19.005 0.01 18.786 0.012 18.655 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.437 0.039 14.252 0.043 10.957 0.121 8.141 0.204
1539769380756270976 181.68139352177755 45.927663853947465 19.357 0.025 19.225 0.01 18.786 0.009 18.478 0.01 18.344 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 17.021 0.153 16.528 0.2 15.88 0.198 15.524 0.042 14.434 0.048 11.505 0.184 99.999 99.999
1533629948345048704 189.19977673737384 39.79533622286348 18.789 0.017 18.607 0.007 18.49 0.008 18.486 0.01 18.433 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.454 0.029 13.159 0.028 10.462 0.072 8.025 0.196
1533637473127761920 189.0409869284945 39.83676163434185 19.143 0.02 19.032 0.009 18.739 0.009 18.738 0.011 18.86 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.542 0.042 14.366 0.046 12.029 0.317 99.999 99.999
1527742377112865024 195.50199173772626 42.35320201718273 18.731 0.02 18.56 0.008 18.631 0.01 18.445 0.011 18.446 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.609 0.042 14.382 0.046 11.48 0.166 8.928 0.435
1539789760377081216 182.10364476180663 46.26956416128698 18.955 0.019 18.743 0.008 18.68 0.009 18.457 0.01 18.506 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.521 0.041 14.252 0.041 11.052 0.102 99.999 99.999
1533645929918974848 189.25656425864696 40.04569597410729 18.704 0.019 18.519 0.007 18.365 0.008 18.193 0.009 18.252 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 17.225 0.186 16.555 0.198 15.827 0.226 15.05 0.033 13.695 0.033 10.737 0.103 7.96 0.175
1539801958084209408 181.79813633498406 46.34029780327727 19.101 0.02 18.492 0.007 18.227 0.007 18.186 0.008 17.927 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 13.674 0.025 12.501 0.024 9.908 0.045 7.638 0.127
1522114836082647296 191.63752576216265 40.83101192765314 16.723 0.009 14.937 0.002 14.127 0.002 13.719 0.002 13.423 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 13.026 0.052 12.427 0.057 12.207 0.058 11.359 0.023 11.419 0.021 10.43 0.066 8.82 0.441
1533673104176684928 189.38747720531532 40.246963391735086 18.965 0.019 18.798 0.008 18.698 0.009 18.541 0.01 18.405 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999
1527797146535738752 194.51305399035195 42.63669289423451 18.317 0.015 18.368 0.007 18.431 0.008 18.181 0.009 18.014 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.173 0.034 14.003 0.036 10.653 0.077 8.327 0.27
1533713236351104128 188.77628543898194 40.2529805508757 20.361 0.046 19.166 0.009 18.88 0.01 18.697 0.011 18.807 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.171 0.058 15.289 0.09 11.62 0.188 8.553 0.368
1527826489752318464 194.90758426007844 43.048610972257364 19.004 0.025 18.969 0.01 18.558 0.009 18.628 0.012 18.768 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.702 0.03 13.352 0.029 10.546 0.07 8.341 0.232
1522167337762750464 190.78851515850909 40.99781123523762 18.8 0.017 18.678 0.008 18.479 0.008 18.546 0.01 18.498 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.473 0.029 13.097 0.027 10.501 0.08 8.34 0.229
1539895824593830400 181.99950551779494 46.66275851509718 19.103 0.021 18.95 0.009 18.734 0.009 18.799 0.012 18.784 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.797 0.031 13.535 0.03 10.544 0.071 8.088 0.195
1522192038118947328 191.42166237296632 41.35087510191778 19.763 0.033 19.4 0.012 18.92 0.011 18.637 0.011 18.698 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999
1539900463158492800 181.750190312204 46.57444920723286 18.458 0.015 18.323 0.007 18.134 0.007 18.115 0.008 17.976 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.124 0.027 12.715 0.026 9.642 0.042 7.185 0.102
1539905479680775424 181.5925144488029 46.72873144029427 17.963 0.025 17.151 0.008 17.1 0.01 16.84 0.011 16.746 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999
1539910053821231744 181.72791944397977 46.701085375888965 18.884 0.019 18.463 0.007 18.217 0.007 18.334 0.009 18.282 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.301 0.028 13.172 0.028 10.559 0.076 8.176 0.214
1533774224886719872 187.9196877005011 39.95633526024138 19.944 0.041 19.531 0.014 19.305 0.014 19.116 0.017 18.989 0.05 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.807 0.045 14.585 0.05 11.626 0.231 8.642 0.312
1522219289687806464 196.96337272939826 35.83490424200786 17.816 0.015 15.906 0.003 14.985 0.002 14.58 0.002 14.214 0.0 99.999 99.999 14.211 0.003 13.483 0.003 13.158 0.003 13.559 0.041 12.865 0.045 12.537 0.046 11.71 0.023 11.787 0.022 10.148 0.057 8.672 0.349
1533785739695036160 187.82083567117004 39.94537170083617 18.074 0.012 17.781 0.005 17.565 0.005 17.639 0.007 17.043 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.445 0.108 15.768 0.127 14.674 0.087 12.886 0.023 11.728 0.022 9.108 0.031 6.841 0.072
1539941042009596544 181.915196707254 47.02727816722378 19.425 0.026 18.918 0.009 18.831 0.01 18.471 0.01 18.365 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.768 0.031 13.678 0.033 10.775 0.094 8.05 0.176
1539942180176569984 181.80619630371783 47.049974052619255 19.677 0.029 18.942 0.009 19.016 0.011 19.098 0.014 18.761 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.409 0.028 13.347 0.028 10.917 0.094 8.451 0.238
1533795669658698240 188.13462726638207 40.012895346634096 18.787 0.026 17.145 0.004 16.487 0.004 16.191 0.004 15.948 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.2 0.069 14.514 0.079 14.174 0.059 13.762 0.025 13.605 0.03 99.999 99.999 99.999 99.999
1522243852604434560 196.93493979141365 36.15590967747923 18.188 0.013 17.809 0.006 17.552 0.005 17.451 0.006 17.42 0.01 99.999 99.999 16.559 0.014 15.93 0.022 15.614 0.021 16.561 0.112 15.826 0.15 15.437 0.139 14.3 0.027 12.782 0.025 9.585 0.036 7.202 0.096
1522258769027179776 197.22114316919243 36.282957255488775 17.966 0.012 17.413 0.005 17.407 0.005 17.401 0.006 17.265 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.349 0.101 15.832 0.145 15.028 0.103 14.732 0.03 13.515 0.032 9.938 0.05 7.764 0.136
1527951898500731776 192.69100170374298 41.06897693297198 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999
1522287768646306048 196.6038961927344 36.14190089445441 18.251 0.019 16.347 0.003 15.483 0.003 15.057 0.003 14.709 0.0 99.999 99.999 14.549 0.004 99.999 99.999 13.474 0.004 14.09 0.048 13.471 0.064 13.151 0.051 12.684 0.029 12.675 0.03 11.562 0.262 99.999 99.999
1522294022118691456 196.5008243624496 36.28749759942742 18.92 0.024 17.076 0.004 16.221 0.003 15.803 0.003 15.521 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.659 0.051 14.054 0.052 13.666 0.052 13.194 0.024 13.196 0.028 99.999 99.999 99.999 99.999
1522300035072911360 196.753130368537 36.479981002791384 18.856 0.019 18.686 0.008 18.705 0.009 18.448 0.01 18.469 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.376 0.037 13.966 0.036 10.948 0.104 8.73 0.394
1527961450508148096 192.8556768326125 41.33346504594669 22.459 0.276 19.251 0.012 18.968 0.011 18.821 0.013 18.896 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.038 0.05 15.048 0.068 10.911 0.095 99.999 99.999
1522326350336584192 196.93918902357788 36.636704693711295 18.995 0.02 18.727 0.008 18.68 0.009 18.616 0.011 18.683 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.344 0.037 13.768 0.035 10.458 0.069 8.116 0.23
1533896270677737984 187.7860652216835 40.89762200293458 19.749 0.038 19.213 0.011 18.877 0.011 18.602 0.011 18.574 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.625 0.042 14.218 0.042 11.121 0.111 8.851 0.432
